SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
INDIAGLYCO,EQ,19-Apr-2023,541.4,542.5,556.7,542.0,546.5,546.05,547.67,142958,782.94,6253,50692,35.46
INDIAMART,EQ,19-Apr-2023,5360.7,5361.0,5495.0,5342.1,5404.05,5397.95,5434.94,131355,7139.06,23389,25489,19.40
INDIANB,EQ,19-Apr-2023,321.55,318.8,321.3,315.05,320.3,320.0,318.6,1833524,5841.61,18740,421422,22.98
INDIANCARD,EQ,19-Apr-2023,238.4,238.5,239.95,233.1,239.95,238.65,236.62,3072,7.27,269,2332,75.91
INDIANHUME,EQ,19-Apr-2023,131.7,131.15,136.65,130.6,136.6,135.15,134.39,31488,42.32,864,17504,55.59
INDIGO,EQ,19-Apr-2023,1960.0,1950.0,1980.0,1950.0,1963.25,1968.85,1969.16,554013,10909.41,43847,293490,52.98
INDIGOPNTS,EQ,19-Apr-2023,1072.45,1072.5,1080.45,1057.5,1062.0,1068.05,1067.85,24192,258.33,4785,8872,36.67
INDIGRID,IV,19-Apr-2023,137.4,137.98,137.99,137.05,137.5,137.49,137.48,315871,434.26,436,311679,98.67
INDIGRID,NF,19-Apr-2023,1043.0,1042.3,1042.3,1042.3,1042.3,1042.3,1042.3,300,3.13,6,300,100.00
INDIGRID,NJ,19-Apr-2023,1080.5,1080.0,1080.0,1080.0,1080.0,1080.0,1080.0,14,0.15,2,14,100.00
INDIGRID,NL,19-Apr-2023,1035.0,1000.35,1009.0,1000.3,1009.0,1009.0,1002.7,55,0.55,3,40,72.73
INDNIPPON,EQ,19-Apr-2023,359.5,359.5,362.95,355.6,356.05,356.7,358.46,9495,34.04,514,5963,62.80
INDOAMIN,EQ,19-Apr-2023,88.1,88.6,91.0,88.5,89.4,89.0,89.51,101961,91.27,1733,49073,48.13
INDOBORAX,EQ,19-Apr-2023,118.45,118.5,119.15,114.85,116.05,116.15,116.99,16625,19.45,741,8851,53.24
INDOCO,EQ,19-Apr-2023,319.25,321.85,323.2,314.6,315.2,315.5,316.52,120591,381.69,4655,61030,50.61
INDORAMA,EQ,19-Apr-2023,44.5,44.85,44.95,44.25,44.85,44.7,44.59,35241,15.72,228,27973,79.38
INDOSTAR,BE,19-Apr-2023,133.1,128.25,134.0,128.25,133.5,132.35,131.58,10061,13.24,161,-,-
INDOTECH,EQ,19-Apr-2023,184.2,186.95,197.85,186.2,196.05,195.85,193.8,28660,55.54,674,18681,65.18
INDOTHAI,BE,19-Apr-2023,250.85,255.0,259.9,251.0,259.0,256.0,255.58,1302,3.33,56,-,-
INDOWIND,EQ,19-Apr-2023,11.55,11.65,12.2,11.45,11.6,11.65,11.9,94539,11.25,405,69559,73.58
INDRAMEDCO,BE,19-Apr-2023,86.05,86.75,88.0,84.55,86.35,86.05,85.99,74600,64.15,423,-,-
INDSWFTLAB,EQ,19-Apr-2023,65.2,65.0,67.0,64.9,65.5,66.0,65.78,24109,15.86,410,15526,64.40
INDSWFTLTD,EQ,19-Apr-2023,8.85,9.2,9.2,8.4,8.65,8.6,8.65,20039,1.73,82,15095,75.33
INDTERRAIN,EQ,19-Apr-2023,50.7,50.3,51.3,50.1,50.1,50.35,50.83,24202,12.3,470,12638,52.22
INDUSINDBK,EQ,19-Apr-2023,1146.9,1143.0,1145.9,1118.55,1118.8,1120.4,1128.39,2207739,24911.81,60270,790898,35.82
INDUSTOWER,EQ,19-Apr-2023,136.9,137.25,137.9,136.3,136.6,136.75,136.97,3413882,4676.0,17058,1967761,57.64
INFIBEAM,EQ,19-Apr-2023,13.65,13.65,14.15,13.55,13.7,13.6,13.81,9031033,1247.04,7100,4209462,46.61
INFINIUM,ST,19-Apr-2023,155.15,162.9,162.9,160.8,162.9,162.9,162.5,50000,81.25,50,50000,100.00
INFOBEAN,EQ,19-Apr-2023,478.45,478.45,486.9,465.95,479.5,467.8,474.26,15851,75.17,1588,8106,51.14
INFOMEDIA,EQ,19-Apr-2023,4.85,5.0,5.0,4.6,4.9,4.9,4.76,2717,0.13,22,2409,88.66
INFRABEES,EQ,19-Apr-2023,538.42,539.57,539.58,536.01,537.8,536.3,537.98,1058,5.69,110,725,68.53
INFY,EQ,19-Apr-2023,1259.35,1254.35,1254.35,1229.4,1230.95,1232.2,1238.18,11307230,140003.6,403650,6594608,58.32
INGERRAND,EQ,19-Apr-2023,2886.4,2886.0,2919.8,2825.8,2834.0,2843.75,2876.44,25968,746.95,5871,11056,42.58
INNOVANA,SM,19-Apr-2023,308.8,318.0,319.0,310.0,312.0,312.0,314.75,1600,5.04,4,1200,75.00
INNOVATIVE,ST,19-Apr-2023,2.55,2.65,2.65,2.45,2.55,2.55,2.58,12000,0.31,4,9000,75.00
INOXGREEN,EQ,19-Apr-2023,42.05,42.0,44.5,41.9,43.5,43.8,43.44,3581074,1555.72,16773,1613955,45.07
INOXWIND,EQ,19-Apr-2023,97.35,98.05,99.4,96.5,97.85,98.15,97.73,194056,189.66,4136,89755,46.25
INSECTICID,EQ,19-Apr-2023,499.75,500.05,502.2,491.4,494.0,494.8,497.02,19659,97.71,1674,16386,83.35
INSPIRISYS,EQ,19-Apr-2023,53.15,56.7,56.7,52.95,54.3,53.8,53.99,13398,7.23,368,6606,49.31
INTELLECT,EQ,19-Apr-2023,437.55,439.7,440.5,427.75,428.2,430.0,433.54,238870,1035.59,8938,73826,30.91
INTENTECH,EQ,19-Apr-2023,61.8,61.75,62.7,61.55,62.0,61.8,62.12,10706,6.65,172,8568,80.03
INTLCONV,EQ,19-Apr-2023,57.05,57.95,58.2,56.3,57.55,57.85,57.58,117902,67.88,838,104322,88.48
INVENTURE,EQ,19-Apr-2023,1.95,1.95,1.95,1.9,1.95,1.9,1.91,1124106,21.44,877,1020687,90.80
IOB,EQ,19-Apr-2023,24.2,24.0,24.95,24.0,24.05,24.05,24.38,13872642,3381.47,11507,2328462,16.78
IOC,EQ,19-Apr-2023,78.0,77.95,78.75,77.7,78.7,78.55,78.26,7940271,6214.13,28614,3783412,47.65
IOLCP,EQ,19-Apr-2023,395.2,397.55,408.0,395.4,402.0,401.15,401.91,1069380,4298.0,24183,274393,25.66
IONEXCHANG,EQ,19-Apr-2023,3344.6,3362.0,3400.0,3337.35,3362.65,3364.9,3377.72,14235,480.82,3421,7476,52.52
IPCALAB,EQ,19-Apr-2023,829.65,835.0,837.05,822.15,830.0,829.85,830.98,949086,7886.75,26270,705503,74.33
IPL,EQ,19-Apr-2023,219.7,220.0,224.5,219.2,221.9,221.8,221.59,87646,194.22,2646,49369,56.33
IRB,EQ,19-Apr-2023,26.9,27.0,27.3,26.55,26.6,26.65,26.97,5195545,1401.03,7701,2188726,42.13
IRBINVIT,IV,19-Apr-2023,71.17,71.45,71.8,71.0,71.5,71.53,71.35,122087,87.1,1043,110843,90.79
IRCON,EQ,19-Apr-2023,61.15,61.6,62.5,61.2,61.4,61.65,61.8,7365313,4552.01,26163,2819158,38.28
IRCTC,EQ,19-Apr-2023,603.55,606.9,613.85,600.5,605.85,606.7,608.88,1814835,11050.18,43752,759017,41.82
IREDA,N5,19-Apr-2023,1161.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,505,5.88,3,505,100.00
IREDA,N7,19-Apr-2023,1145.0,1155.99,1156.0,1155.99,1156.0,1155.99,1156.0,2,0.02,2,1,50.00
IRFC,EQ,19-Apr-2023,28.25,28.25,28.55,27.75,27.85,27.85,28.07,12802470,3593.59,18040,4594293,35.89
IRFC,N2,19-Apr-2023,1136.89,1139.0,1139.0,1139.0,1139.0,1139.0,1139.0,200,2.28,2,200,100.00
IRFC,N4,19-Apr-2023,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,1120.0,3,0.03,1,3,100.00
IRFC,N7,19-Apr-2023,1023.64,1022.13,1022.13,1022.0,1022.0,1022.0,1022.01,1562,15.96,5,1562,100.00
IRFC,N9,19-Apr-2023,1029.57,1029.0,1029.0,1023.0,1025.0,1025.0,1026.76,85,0.87,3,85,100.00
IRFC,,19-Apr-2023,1155.98,1156.0,1156.0,1156.0,1156.0,1156.0,1156.0,40,0.46,2,40,100.00
IRFC,NC,19-Apr-2023,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,100,1.18,1,100,100.00
IRFC,NE,19-Apr-2023,1176.1,1177.0,1209.69,1177.0,1207.24,1208.87,1199.08,433,5.19,5,433,100.00
IRFC,NJ,19-Apr-2023,1161.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,2,0.02,2,1,50.00
IRFC,NN,19-Apr-2023,1072.01,1080.0,1080.0,1071.0,1071.0,1071.05,1071.5,1000,10.72,10,1000,100.00
IRFC,NO,19-Apr-2023,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,150,1.75,2,150,100.00
IRIS,EQ,19-Apr-2023,74.35,74.3,74.3,73.25,73.5,73.5,73.95,1745,1.29,71,1275,73.07
IRISDOREME,EQ,19-Apr-2023,339.8,344.95,355.0,338.5,351.2,351.2,348.33,21953,76.47,979,7229,32.93
ISEC,EQ,19-Apr-2023,465.1,470.0,470.6,455.55,463.0,461.05,461.69,166874,770.44,7625,67995,40.75
ISFT,EQ,19-Apr-2023,127.5,129.25,132.05,122.1,125.05,125.0,125.98,92483,116.51,728,80522,87.07
ISGEC,EQ,19-Apr-2023,474.6,472.6,477.35,466.0,469.8,467.7,471.24,36066,169.96,3660,22997,63.76
ISHAN,SM,19-Apr-2023,26.05,24.75,24.8,24.75,24.75,24.75,24.76,16000,3.96,10,11200,70.00
ISMTLTD,EQ,19-Apr-2023,74.35,75.0,75.8,72.05,72.8,72.35,73.74,403674,297.66,3666,162988,40.38
ITBEES,EQ,19-Apr-2023,28.34,28.4,28.49,27.81,27.94,27.85,27.99,12380722,3465.41,43420,11121308,89.83
ITC,EQ,19-Apr-2023,398.5,396.05,401.35,396.0,398.2,398.75,399.22,9744202,38900.59,116016,4098858,42.06
ITDC,EQ,19-Apr-2023,315.15,315.75,318.25,311.1,313.45,312.5,313.62,15856,49.73,921,9034,56.98
ITDCEM,EQ,19-Apr-2023,110.0,109.3,111.0,108.0,109.0,108.65,108.94,506180,551.42,4788,268300,53.00
ITI,EQ,19-Apr-2023,94.7,95.0,95.8,93.3,94.2,93.7,94.22,638302,601.41,6385,147303,23.08
IVC,EQ,19-Apr-2023,6.4,6.4,6.4,6.15,6.35,6.3,6.27,189957,11.91,441,131138,69.04
IVP,EQ,19-Apr-2023,127.25,125.0,130.1,124.1,129.45,129.0,129.35,4666,6.04,116,3220,69.01
IVZINGOLD,EQ,19-Apr-2023,5390.0,5389.95,5390.0,5291.3,5340.0,5321.1,5371.75,94,5.05,23,50,53.19
IVZINNIFTY,EQ,19-Apr-2023,1955.0,1950.5,1950.5,1950.5,1950.5,1950.5,1950.5,1,0.02,1,1,100.00
IWEL,EQ,19-Apr-2023,969.8,946.7,976.95,932.0,947.0,945.85,950.4,2130,20.24,359,1487,69.81
IZMO,EQ,19-Apr-2023,150.1,150.9,152.25,137.7,139.9,139.95,143.71,324558,466.43,5188,172911,53.28
J&KBANK,EQ,19-Apr-2023,52.1,52.35,52.75,50.5,50.8,50.75,51.52,3798202,1956.94,9209,1545964,40.70
JAGRAN,EQ,19-Apr-2023,73.1,73.0,74.2,72.45,72.55,72.95,73.34,401338,294.33,3072,337763,84.16
JAGSNPHARM,EQ,19-Apr-2023,338.2,335.25,368.8,335.25,356.0,360.2,358.82,84184,302.07,4426,22753,27.03
JAIBALAJI,EQ,19-Apr-2023,50.2,50.2,50.5,49.6,50.5,50.4,50.31,67957,34.19,373,53468,78.68
JAICORPLTD,EQ,19-Apr-2023,146.35,146.5,148.4,145.2,146.8,147.0,146.9,1173932,1724.47,11776,203654,17.35
JAIPURKURT,EQ,19-Apr-2023,101.05,99.3,103.0,96.0,96.0,98.2,99.24,2613,2.59,138,1252,47.91
JAKHARIA,SM,19-Apr-2023,60.0,57.0,57.0,57.0,57.0,57.0,57.0,19200,10.94,24,19200,100.00
JALAN,SM,19-Apr-2023,7.45,7.7,7.75,7.7,7.75,7.7,7.73,6000,0.46,2,6000,100.00
JAMNAAUTO,EQ,19-Apr-2023,99.7,99.7,101.3,99.7,100.2,100.1,100.32,188225,188.82,2946,94123,50.01
JASH,EQ,19-Apr-2023,833.95,821.45,844.0,821.45,832.0,834.5,832.18,11190,93.12,184,10737,95.95
JAYAGROGN,EQ,19-Apr-2023,171.65,169.7,171.75,169.0,169.0,169.25,169.95,5246,8.92,237,3169,60.41
JAYBARMARU,EQ,19-Apr-2023,141.7,140.2,141.95,138.55,139.9,139.2,139.88,8880,12.42,336,6191,69.72
JAYNECOIND,EQ,19-Apr-2023,22.5,22.7,23.45,22.45,23.0,22.85,22.99,178904,41.14,423,132444,74.03
JAYSREETEA,EQ,19-Apr-2023,84.1,85.2,87.45,84.45,86.9,86.45,86.05,30257,26.04,535,17607,58.19
JBCHEPHARM,EQ,19-Apr-2023,2118.35,2131.25,2155.0,2123.1,2127.15,2128.95,2136.54,49459,1056.71,7923,30230,61.12
JBMA,EQ,19-Apr-2023,785.35,792.0,818.9,777.25,813.75,813.75,801.84,1713894,13742.74,41602,297349,17.35
JCHAC,EQ,19-Apr-2023,1137.15,1131.7,1160.4,1124.7,1147.95,1144.65,1143.47,29690,339.5,6629,12680,42.71
JETAIRWAYS,BZ,19-Apr-2023,61.05,61.05,62.0,60.5,61.05,61.2,61.3,36536,22.4,270,-,-
JETFREIGHT,EQ,19-Apr-2023,12.0,11.9,12.25,11.9,12.0,12.05,12.07,174562,21.07,471,56520,32.38
JFLLIFE,SM,19-Apr-2023,43.65,44.0,44.4,44.0,44.4,44.4,44.2,4000,1.77,2,4000,100.00
JHS,EQ,19-Apr-2023,18.05,18.35,18.35,17.8,17.9,17.9,18.01,45338,8.16,204,39906,88.02
JINDALPHOT,EQ,19-Apr-2023,332.35,331.1,340.0,331.1,339.4,337.9,336.75,16170,54.45,1281,6798,42.04
JINDALPOLY,EQ,19-Apr-2023,577.0,575.0,589.45,572.65,580.15,577.55,581.54,60480,351.71,6146,12205,20.18
JINDALSAW,EQ,19-Apr-2023,155.85,156.0,164.8,155.85,164.1,164.25,162.62,3559447,5788.2,28864,1054582,29.63
JINDALSTEL,EQ,19-Apr-2023,566.5,570.0,589.5,566.55,580.45,579.85,582.28,4824485,28091.95,73305,994489,20.61
JINDRILL,EQ,19-Apr-2023,294.6,295.95,302.95,291.5,293.7,294.25,297.37,46514,138.32,1323,18840,40.50
JINDWORLD,EQ,19-Apr-2023,356.65,358.55,369.4,354.25,360.0,360.95,362.32,70958,257.09,3128,24703,34.81
JISLDVREQS,EQ,19-Apr-2023,18.2,18.2,18.6,18.15,18.15,18.15,18.31,15556,2.85,171,9277,59.64
JISLJALEQS,EQ,19-Apr-2023,34.95,35.15,35.45,34.8,35.25,34.95,35.08,1281767,449.59,2718,628111,49.00
JITFINFRA,BE,19-Apr-2023,116.2,122.0,122.0,119.0,122.0,122.0,121.92,122295,149.1,297,-,-
JKCEMENT,EQ,19-Apr-2023,3009.75,3009.75,3036.95,2985.0,3024.0,3029.55,3021.75,136816,4134.24,8741,77235,56.45
JKIL,EQ,19-Apr-2023,255.1,253.7,257.15,252.0,253.75,252.95,254.41,62325,158.56,3266,38486,61.75
JKLAKSHMI,EQ,19-Apr-2023,761.7,765.6,777.0,762.1,770.0,769.2,769.29,149673,1151.41,8411,55562,37.12
JKPAPER,EQ,19-Apr-2023,375.95,376.0,378.5,373.1,374.85,374.7,375.58,180199,676.8,8818,84169,46.71
JKTYRE,EQ,19-Apr-2023,166.55,166.95,173.4,165.55,169.45,169.6,170.07,2395983,4074.83,22123,506077,21.12
JMA,EQ,19-Apr-2023,62.4,63.55,63.8,62.0,62.3,62.85,62.94,4127,2.6,87,2879,69.76
JMFINANCIL,EQ,19-Apr-2023,63.8,63.8,64.15,62.25,63.3,62.95,63.3,745832,472.14,3907,446221,59.83
JOCIL,EQ,19-Apr-2023,173.8,175.0,182.8,174.7,180.0,180.4,180.49,15685,28.31,472,8244,52.56
JPASSOCIAT,EQ,19-Apr-2023,7.45,7.45,7.7,7.4,7.5,7.5,7.55,4113665,310.7,3033,1655951,40.25
JPOLYINVST,EQ,19-Apr-2023,536.5,538.45,553.0,532.6,537.05,541.15,543.23,12547,68.16,953,7853,62.59
JPPOWER,EQ,19-Apr-2023,5.8,5.8,5.9,5.7,5.8,5.75,5.79,22323853,1293.36,14739,11721320,52.51
JSL,EQ,19-Apr-2023,260.5,260.95,262.7,257.25,260.15,260.05,260.1,578593,1504.9,13580,330957,57.20
JSLL,SM,19-Apr-2023,305.0,303.0,303.0,303.0,303.0,303.0,303.0,2000,6.06,2,2000,100.00
JSWENERGY,EQ,19-Apr-2023,247.7,247.75,252.35,246.0,248.0,248.05,248.85,765711,1905.49,20084,355834,46.47
JSWHL,EQ,19-Apr-2023,4101.6,4140.0,4189.0,4110.0,4110.0,4120.55,4166.77,1027,42.79,223,856,83.35
JSWISPL,EQ,19-Apr-2023,32.55,32.05,33.25,32.05,32.6,32.6,32.96,850228,280.23,1969,537372,63.20
JSWSTEEL,EQ,19-Apr-2023,719.35,715.35,733.7,715.35,723.6,722.35,727.15,2268330,16494.14,47662,571968,25.22
JTEKTINDIA,EQ,19-Apr-2023,106.6,107.4,107.4,103.05,103.6,103.35,104.31,198068,206.6,3194,100130,50.55
JTLIND,EQ,19-Apr-2023,331.55,332.0,339.65,328.9,332.8,332.1,333.96,59945,200.19,1872,30267,50.49
JUBLFOOD,EQ,19-Apr-2023,440.65,441.4,443.3,436.85,437.45,437.75,438.54,1166939,5117.49,22055,514464,44.09
JUBLINDS,EQ,19-Apr-2023,397.2,402.15,402.9,395.0,398.0,398.4,398.17,3584,14.27,266,2264,63.17
JUBLINGREA,EQ,19-Apr-2023,406.25,406.95,409.55,401.95,403.5,403.8,404.9,277858,1125.06,7714,137363,49.44
JUBLPHARMA,EQ,19-Apr-2023,316.4,317.9,317.9,309.15,309.5,310.0,312.11,78457,244.87,4415,38504,49.08
JUNIORBEES,EQ,19-Apr-2023,411.36,412.4,412.4,406.89,407.5,407.58,409.11,69440,284.09,4556,44764,64.46
JUSTDIAL,EQ,19-Apr-2023,665.95,674.0,681.45,651.1,656.5,657.55,663.97,647684,4300.41,20880,118326,18.27
JWL,EQ,19-Apr-2023,99.85,100.75,103.8,100.25,102.0,101.6,101.92,227245,231.62,2291,145573,64.06
JYOTHYLAB,EQ,19-Apr-2023,193.65,193.5,196.45,192.8,193.9,193.65,194.8,110005,214.29,4477,61725,56.11
JYOTISTRUC,BZ,19-Apr-2023,7.0,7.1,7.35,6.9,7.2,7.1,7.24,465576,33.7,331,-,-
KABRAEXTRU,EQ,19-Apr-2023,512.4,508.25,531.7,508.25,510.5,511.8,520.64,73535,382.85,5864,23747,32.29
KAJARIACER,EQ,19-Apr-2023,1112.4,1116.0,1125.15,1098.0,1105.0,1110.9,1108.86,303952,3370.39,18827,205809,67.71
KAKATCEM,EQ,19-Apr-2023,195.0,193.05,199.9,192.5,196.5,196.7,196.63,16371,32.19,557,10452,63.84
KALPATPOWR,EQ,19-Apr-2023,507.95,509.0,516.95,502.2,515.3,515.6,510.49,174250,889.53,8786,54571,31.32
KALYANIFRG,BE,19-Apr-2023,249.0,254.3,254.3,243.55,251.1,251.1,251.05,220,0.55,10,-,-
KALYANKJIL,EQ,19-Apr-2023,103.5,103.95,104.2,102.3,103.1,102.6,103.07,1312875,1353.18,10472,676825,51.55
KAMATHOTEL,EQ,19-Apr-2023,139.4,141.75,153.3,140.95,153.3,153.3,149.99,639481,959.19,3851,378475,59.18
KAMDHENU,EQ,19-Apr-2023,359.05,356.0,363.95,344.05,349.1,350.45,355.67,179185,637.31,3780,24017,13.40
KAMOPAINTS,EQ,19-Apr-2023,225.1,224.9,228.55,209.9,220.0,222.55,221.55,686630,1521.25,24749,126213,18.38
KANANIIND,EQ,19-Apr-2023,7.25,7.35,7.35,7.05,7.15,7.15,7.15,48962,3.5,224,37449,76.49
KANORICHEM,EQ,19-Apr-2023,122.3,121.0,124.25,120.0,121.55,121.65,122.19,14266,17.43,264,7584,53.16
KANPRPLA,EQ,19-Apr-2023,86.05,86.0,86.0,84.0,84.05,84.5,85.1,8121,6.91,180,6444,79.35
KANSAINER,EQ,19-Apr-2023,380.0,382.8,384.85,379.0,383.5,383.05,380.8,662013,2520.91,5121,615391,92.96
KAPSTON,EQ,19-Apr-2023,138.25,137.15,137.15,134.0,134.4,135.25,135.73,1486,2.02,141,1145,77.05
KARMAENG,BE,19-Apr-2023,35.35,36.75,36.75,35.05,35.3,35.3,35.49,3686,1.31,53,-,-
KARURVYSYA,EQ,19-Apr-2023,96.3,96.3,96.85,94.8,94.95,95.0,95.52,2130751,2035.32,16071,1178410,55.30
KAUSHALYA,EQ,19-Apr-2023,4.5,4.5,4.6,4.3,4.5,4.45,4.39,28661,1.26,141,22996,80.23
KAVVERITEL,EQ,19-Apr-2023,5.6,5.6,5.65,5.4,5.4,5.4,5.44,9326,0.51,90,6820,73.13
KAYA,EQ,19-Apr-2023,308.8,313.25,318.7,311.5,313.35,314.2,314.87,8440,26.58,482,5109,60.53
KAYNES,EQ,19-Apr-2023,958.5,959.0,969.7,939.55,940.85,942.9,953.51,58490,557.71,5974,23987,41.01
KBCGLOBAL,BE,19-Apr-2023,2.25,2.35,2.35,2.15,2.15,2.15,2.2,7176115,157.85,2233,-,-
KCP,EQ,19-Apr-2023,107.25,108.25,108.6,106.1,107.8,107.0,107.2,168102,180.2,3536,93536,55.64
KCPSUGIND,EQ,19-Apr-2023,25.4,25.4,26.6,25.35,26.55,26.35,26.06,1106001,288.25,3128,372659,33.69
KDDL,EQ,19-Apr-2023,1085.5,1109.95,1129.95,1084.0,1106.35,1114.25,1102.09,14802,163.13,1679,7840,52.97
KEC,EQ,19-Apr-2023,490.75,490.0,490.0,480.15,482.0,481.8,481.93,1018934,4910.53,26547,788293,77.36
KECL,EQ,19-Apr-2023,82.4,83.0,85.6,82.2,83.2,83.3,84.13,457038,384.52,4150,219524,48.03
KEEPLEARN,BE,19-Apr-2023,3.65,3.5,3.65,3.5,3.6,3.6,3.51,21899,0.77,24,-,-
KEI,EQ,19-Apr-2023,1779.75,1775.1,1775.25,1745.1,1757.0,1751.55,1753.11,110504,1937.26,11749,63892,57.82
KELLTONTEC,EQ,19-Apr-2023,51.65,51.8,52.5,51.55,51.55,51.9,52.07,75974,39.56,891,45159,59.44
KENNAMET,EQ,19-Apr-2023,2192.4,2199.95,2228.0,2175.5,2205.0,2195.9,2200.8,3088,67.96,1083,1586,51.36
KERNEX,BE,19-Apr-2023,243.6,246.95,249.75,240.0,242.0,241.1,243.61,6615,16.11,115,-,-
KESORAMIND,EQ,19-Apr-2023,60.15,60.4,64.8,60.25,64.4,64.25,63.54,2876083,1827.45,13152,1484430,51.61
KEYFINSERV,EQ,19-Apr-2023,93.6,92.0,95.0,92.0,94.5,93.6,93.64,1294,1.21,47,722,55.80
KFINTECH,EQ,19-Apr-2023,295.15,299.55,299.55,292.0,293.0,293.1,294.45,57466,169.21,5965,33073,57.55
KHADIM,EQ,19-Apr-2023,192.8,192.8,196.8,190.75,192.5,191.8,192.93,26571,51.26,949,12632,47.54
KHAICHEM,EQ,19-Apr-2023,75.1,75.1,78.8,74.1,78.1,78.0,77.49,335765,260.18,3668,204243,60.83
KHAITANLTD,EQ,19-Apr-2023,40.1,40.35,40.9,39.5,40.05,39.7,40.11,6609,2.65,110,4929,74.58
KHANDSE,EQ,19-Apr-2023,24.45,25.25,25.45,24.5,25.25,24.85,25.04,6540,1.64,50,5416,82.81
KHFM,SM,19-Apr-2023,42.2,40.1,40.1,40.1,40.1,40.1,40.1,18600,7.46,6,18600,100.00
KICL,EQ,19-Apr-2023,1759.85,1743.7,1775.4,1742.2,1742.2,1761.2,1763.88,901,15.89,142,750,83.24
KILITCH,EQ,19-Apr-2023,158.75,163.0,168.35,159.0,166.05,165.8,163.7,9525,15.59,297,7950,83.46
KIMS,EQ,19-Apr-2023,1500.4,1500.45,1508.25,1485.0,1485.0,1489.9,1495.22,4516,67.52,1052,2386,52.83
KINGFA,EQ,19-Apr-2023,1579.65,1570.05,1630.0,1569.95,1583.0,1592.25,1601.79,10128,162.23,1560,4184,41.31
KIOCL,EQ,19-Apr-2023,205.25,204.2,208.05,202.0,202.0,202.9,204.53,41957,85.81,1335,19426,46.30
KIRIINDUS,EQ,19-Apr-2023,296.25,296.25,304.85,292.95,301.0,300.85,297.74,101074,300.94,3489,35947,35.57
KIRLFER,EQ,19-Apr-2023,454.6,455.0,465.65,450.0,453.0,452.9,457.61,91340,417.98,8434,39927,43.71
KIRLOSBROS,EQ,19-Apr-2023,450.65,452.75,454.2,438.15,441.95,441.35,444.44,104226,463.23,7663,44757,42.94
KIRLOSENG,EQ,19-Apr-2023,391.1,392.0,399.95,391.1,396.85,396.05,397.06,136307,541.22,7088,85709,62.88
KIRLOSIND,EQ,19-Apr-2023,2699.4,2672.0,2733.5,2655.5,2700.0,2674.15,2691.02,4151,111.7,1132,1817,43.77
KITEX,EQ,19-Apr-2023,152.75,152.9,155.55,150.2,152.0,151.8,152.63,74030,112.99,1433,36556,49.38
KKCL,EQ,19-Apr-2023,421.15,421.15,449.0,417.3,436.45,433.85,434.33,111776,485.48,4819,63961,57.22
KMSUGAR,EQ,19-Apr-2023,29.1,29.15,30.35,28.9,30.0,30.0,29.82,1299299,387.47,3544,505969,38.94
KNAGRI,SM,19-Apr-2023,120.0,122.0,122.0,120.0,122.0,121.35,120.85,16000,19.34,9,16000,100.00
KNRCON,EQ,19-Apr-2023,240.6,241.0,242.4,235.1,235.45,235.7,237.86,291170,692.57,10474,154500,53.06
KOHINOOR,EQ,19-Apr-2023,29.35,30.0,30.8,29.4,30.8,30.8,30.4,437703,133.05,1426,310039,70.83
KOKUYOCMLN,EQ,19-Apr-2023,75.6,76.0,76.65,74.5,74.7,74.85,75.61,40109,30.33,577,23439,58.44
KOLTEPATIL,EQ,19-Apr-2023,254.9,255.0,259.95,251.65,254.8,253.7,255.2,278568,710.9,5853,121616,43.66
KOPRAN,EQ,19-Apr-2023,149.55,150.0,156.1,147.95,149.5,150.0,152.17,457047,695.48,6939,139229,30.46
KORE,SM,19-Apr-2023,195.0,185.1,195.0,185.1,195.0,195.0,189.23,5000,9.46,5,3000,60.00
KOTAKALPHA,EQ,19-Apr-2023,26.02,26.02,26.2,25.91,26.05,26.04,26.1,127942,33.4,446,91445,71.47
KOTAKBANK,EQ,19-Apr-2023,1888.3,1888.3,1888.35,1876.15,1886.0,1884.9,1883.02,1876656,35337.72,94501,1241753,66.17
KOTAKBKETF,EQ,19-Apr-2023,428.07,428.18,428.69,426.07,427.7,426.91,427.39,28455,121.61,347,24117,84.75
KOTAKGOLD,EQ,19-Apr-2023,51.75,51.76,52.13,51.21,51.29,51.3,51.53,1098352,565.99,1007,817181,74.40
KOTAKIT,EQ,19-Apr-2023,28.15,28.48,28.48,27.62,27.98,27.64,27.84,2336910,650.57,1555,1725341,73.83
KOTAKLIQ,EQ,19-Apr-2023,999.99,1000.0,1000.0,999.99,999.99,999.99,1000.0,17,0.17,2,13,76.47
KOTAKLOVOL,EQ,19-Apr-2023,13.37,13.14,13.46,13.14,13.26,13.27,13.37,2671,0.36,42,2642,98.91
KOTAKMID50,EQ,19-Apr-2023,88.36,88.36,88.8,87.9,87.9,87.9,88.37,1889,1.67,27,1673,88.57
